,errands_car,errands_no_car,shopping_car,shopping_no_car,commuting_car,commuting_no_car,education_car,education_no_car,leisure_car,leisure_no_car,accompany_car,accompany_no_car,business_car,business_no_car
91715102,,,,,,,,,3.3638302334368397,,,,,
81365001,3.8084996068867025,,4.908068179415065,,,,,,2.0213544005663118,,4.440668983944943,,1.994228212439774,
66330001,2.7815660577017773,,2.8531611386587894,,,,,,1.7621831626851545,,3.130338013147969,,,
95730114,3.2864795377054805,,5.213654116409159,,3.102325489756748,,3.867162566439689,,2.147262766525436,,3.2833994802100563,,,
150905052,5.453635704506537,,,,,,,,,,7.695390972498132,,2.272119816521455,
83275002,,,,,3.3146779610029866,,3.783073838038702,,2.8184462322306008,,,,,
10535358,4.235587929222395,,5.514395406891221,,,,4.053253003730522,,2.546769418391991,,4.648584776291237,,2.4484318882124048,
146285201,3.615531964668932,,5.347408165397997,,3.2529892083610004,,3.39699510528882,,2.262050265637232,,5.355441968112697,,2.0381675072335925,
64390008,3.822696092724486,,4.433737293246869,3.947734328256665,2.6738195632012243,,3.5866679203974803,,2.0913633333622417,,3.8430342865407128,,2.428371463625381,
96775621,,,7.79400479949264,,3.5965422193879886,,,,3.2326344759842014,,5.2336891798019405,,2.4715276512666846,
64350021,2.897945015414756,,3.120433441727422,,2.866771008825418,,2.4611581718143736,,1.8265170045305232,,3.5479121221296808,,1.9945312491570495,
120735051,3.6947185880995326,3.568692721076059,4.548209784163291,,3.3212891859743987,,4.329986600760694,,2.301681747475382,2.7906514610984057,5.068815910110904,,,
51160000,3.288044840218275,3.957973816685002,4.8095703033990045,2.497307178747855,3.2021539672738135,,3.0771791912242925,,2.2259772461823553,1.7145469373528066,3.2291763241383107,,2.1171138339758406,
97720163,4.50148127518561,,6.153389513757829,,3.123189809353178,,3.374232189532857,,2.3376650316407375,,4.025741477968234,,2.093734578235809,
53740044,6.173737032753486,,8.318375082162785,,3.1579973744829175,,5.414594556109249,,2.7359203381196164,,6.205924972474487,,2.465081902716841,
100460116,4.415120961319665,,,,3.690515300956786,,4.195272467857448,,2.4481146640538154,,4.432252316410589,,2.1122836297771093,
81185008,4.517037445512345,,5.029135772852536,,2.9817286394276854,,2.446798159480733,,2.1398287821269895,,3.788946702176009,,1.8757505871890765,
53780028,2.4097133341438064,,3.9933780090085427,,2.9567034743666767,,2.4583055187266325,,2.08722361750638,,3.058850504650107,,1.787220336147786,
94740154,6.443842656434298,,8.052077104724548,,3.2699452869893024,,,,3.0824869660392737,,5.941136732734009,,2.0263918939995613,
10585803,,,,,,,,,,,5.276866319759332,,,
64380008,2.677976792935142,,4.0106895745103985,,2.8026474331302076,,,,1.8925461732881728,,3.2810403015504015,,,
64380012,4.177139948736562,,3.5127376909429575,,3.9430501739645565,,3.8701777445739607,,1.8679910394765917,,3.247870601749118,,,
34595403,5.834932232656433,,8.339688045191537,,3.5427514332197125,,5.401763182182041,,2.870341250834335,,6.819247249880971,,2.622851364573327,
32510037,5.653236640463191,,8.591739218728202,,3.6989577331484504,,5.272235992683903,,3.004473367308182,,5.315494598388507,,,
10575755,5.49211168616595,,8.786440110778175,,,,,,2.9113062471499207,,,,,
51700024,3.752211162780978,,4.404940000385375,,2.8037132880261155,,4.146227809133343,,2.0902919370013335,,3.3834555399985766,,2.0123566613074235,
57540024,6.269939796864248,9.574768008189398,8.17966383333029,14.297128562196807,3.371061174056962,,6.053106533737312,,2.8533485259032156,,5.938243951362475,,,
53660008,5.563658316741522,,8.589222947174726,,3.4186388188755257,,5.345488588808177,,3.091008327539577,,6.438927390640231,,,
32410011,2.5315149936111583,,4.298566094196642,,2.878916905125983,,3.585101385805852,,2.046326976615784,,3.0619977196523087,,,
97775748,4.439406156340355,,5.901274883957986,,3.2319774417131755,,3.759816400406971,,2.2053956732318722,,3.6962395879499157,,,
97785764,,,3.8409905389586134,,3.2135583627642945,,3.7742960845822653,,2.289976224322244,,,,,
71375008,3.3299536944109454,,3.832335968054871,,2.839494024571149,1.3862943611198906,,,2.112940084434694,,3.505764608552875,,,
33520050,6.053515060086284,,6.264423329216991,,4.432517860653531,,4.825238288652167,,2.7357069705214845,,4.956874510975205,,,
97720223,,,8.806557636682381,,,,5.40506816492187,,2.870512085271792,,4.627699954765554,,,
64380009,2.857759685417361,,3.5247941110490197,5.073064527062634,3.357432605217242,,4.40214106217387,,2.167226992532785,,3.0753324719110267,,,2.1039312148388487
33555402,3.7617928935645963,,4.892615805508526,12.019504445838825,3.3259042858888312,,4.216794268790076,,2.2636162081436195,,4.659253427134367,,2.2707749122207264,
95740123,3.073358071683369,,3.243235289685013,,2.7973784932453705,,2.2215993459137713,,1.7038715302751166,,2.8690851669782305,,1.8222220518457801,
72325008,,,4.455068699009091,,,,,,,,,,,
94745420,4.679837927217161,,6.662949457723387,,3.613820282248022,,4.549282077271757,,2.423434713323657,,4.899194700100714,,,1.9207428256598522
53740008,3.890058693682308,,3.35397210675997,,2.6863987168672776,,2.6217999913487526,,2.100129457290099,,3.893386145825843,,,
53780032,5.135896089624498,,6.345738369371523,,3.243936360924418,,,,2.6841323382124638,,5.771989282904539,,,
96775620,2.8684495976463573,,7.695772662927221,,3.5819634374235125,,4.775566158247123,,1.99546853319714,,5.738709897562978,,,
73190000,3.5285800516875243,,4.303717824201218,,2.8444380987519824,,3.227551070694318,,2.168154122181743,,3.88143526307241,,2.024632705283617,
93720116,3.772927583915182,,4.828942493685129,,3.4716354039535036,,3.232987332549607,,2.258162060944248,,4.077460425514405,,1.8861868608276737,
95755518,5.969140708079801,,5.628675022865754,9.896245875439073,3.7188471220959634,,5.631423638090185,,2.7317368195066445,,6.466960868902412,,,
51540008,3.728789067246808,,4.643758093605806,,2.9151241208326693,,,,2.379395734440186,,5.257129076115259,,1.7877088646022277,
91630000,3.2463167514524285,,3.7210587606628205,4.671577190172345,2.7476286021517535,,3.3384185749284567,,2.0475141895479028,,3.577007357391476,,2.083654838190095,
33555404,5.3608942860057835,,6.355636517300746,,3.830802941956269,,,,2.735168255586627,,5.732911625434824,,,
160665050,3.131160515673208,,3.728810563129964,,3.384351287014169,,,,2.1988833356868374,,3.4914094947165566,,2.0446162824856557,
93760149,6.1050472520309444,,9.197699319849766,,3.9700106974711975,,,,3.0068013361745187,,6.620290104779554,,,
65310013,2.9184435766170744,,,,2.7546994123547166,,,,2.309979932720638,,4.5058715346641804,,,
83265001,2.8768573557534194,,4.6526650758516475,,2.852302747719899,,3.5286300828401806,,2.0832751709267305,,4.153195192573337,,1.8621072825972074,
91840130,2.6538219640076557,,3.7520128707936466,,3.050269653949411,,3.510346758679736,,1.8926050207063436,,5.061581583585558,,1.6922194761338383,
94760146,5.49834991550107,,8.408815183502622,,4.053406575279326,,,,2.7934791906403014,,,,,
84150059,,,5.619347720490484,,,,,,2.3202019357596826,,4.032897960361913,,,
65320016,2.1718863817031657,,3.3069574236886736,,,,,,2.326545127431575,,4.343858319340692,,,
53740024,3.240238581823352,,4.851450253962915,,,,,,2.0056691234836146,,3.4992083668654055,,1.803830128265763,
65350011,3.8495585726132946,,5.296855179173879,,3.292843761073221,,3.9574235910115196,,2.4476855135492976,,4.542241722747682,,1.9030673246925194,
97745731,,,,,2.98725899640399,,,,,,,,2.9729446327767484,
95755522,7.06556104268567,,9.846389424401178,,4.558453900693697,,6.488483494307074,,3.248044178011623,,7.621073797439485,,2.878058243605388,
95720135,6.389690822536159,,7.8440158136114535,,2.864268923262266,,,,2.984457732012945,,,,,
145230450,,,5.857388565988297,8.931869755987403,3.881551733405048,,,,2.3774177513855674,,6.083919441361128,,,
71340045,4.465046717324436,6.244945514173742,5.249643013856286,,3.440949217473558,,4.0875622244399645,,2.341522629300388,1.7714581286528344,4.918324250198918,,2.084802583446527,
95720115,3.240283931289047,,3.4064816163135214,,3.7044659146887544,,,,1.983497136569605,,3.795051792059466,,,
84165001,3.2642358127598423,,4.8939306806605325,5.335796732771621,2.7306257348950282,,2.577996588654093,,2.1487088823585627,,4.08056038302985,,,
71335010,5.139613200170585,,7.564336908134118,,3.6557092008328427,,4.918515352000821,,2.623660192787524,2.250327832997854,,,,
93760147,5.712904980391162,,8.376042798010381,,3.733894459583716,,6.398608061303179,,3.1627766058793663,,6.0212809717460285,,,
53580048,2.7522281443680354,,4.68079348098007,7.688108899400231,3.1690093205861785,,2.8995132455351715,,2.1138554176153206,,3.8981257703225567,,,
66330029,4.378332950365099,,5.3659570990411405,,2.3095521442936673,,4.863370189307965,,2.548401091690958,,5.236968127970654,,1.9054141137278995,
91800124,4.140337380596791,,3.3847552783206947,,3.32744436384621,,,,2.200306915229061,,,,,
146260110,3.210019701070268,,3.3810734224430887,5.00017425164192,3.128396381098123,,2.915684352530378,,2.181039058825236,1.6471338251464425,3.91604480393975,4.3667071058754265,1.8562495457083756,
93710113,,,8.760720909895369,,3.8384894828288325,,5.635078889460111,,2.871548128564755,,,,2.4353108758914868,
84350035,3.1994238232961343,,3.72181869240227,,2.5679826562922843,,,,1.9346743052834814,,3.753144919919455,,,
95755521,5.273311598534837,,8.159870823612717,,4.3064333595915425,,5.21050732974843,,3.0893689403405014,,4.936212226395811,,,
93750179,2.890944548452147,,,,3.9670547475730995,,4.907755860047935,,2.307803692053107,,3.729913207176046,,,
33555407,5.117296614345895,,7.23364476160262,,3.5063784452175066,,4.0624002695894115,,2.4929584900576125,,5.238713705719818,,,
91720111,,,8.033432390926361,,3.8571453600611085,,,,2.167347673249832,,,,,
95760121,3.8368591748086573,,5.664449135962545,,3.0938480776118404,,,,1.9556337935642403,,3.300359149543694,,,
95740139,,,,,2.1773201343179176,,,,,,,,,
51580020,3.129049589108076,,4.701134621823488,,2.8831261125467016,,3.7539770530219094,,1.9672637592671682,2.025510173065924,3.0977554126343105,,1.915642384346818,
51660012,3.582794927260197,,3.259500583612911,,2.8995212121559,,6.133416128881409,,,2.280113607453741,,,2.116810664084162,
95760143,3.1660214873350965,,4.1825715981732206,,3.35993186286474,,3.521713352607974,,2.0745534931932474,,3.6319894026386836,,1.9152037838564386,
82150096,,,3.219138158486012,,,,2.3169491498189214,,1.8452453128103627,,,,,
10535308,5.628756741875985,,8.873760510313387,,,,,,,,,,2.414035474252423,
130720006,3.002408028796351,3.966411905014342,3.5993522402018168,,3.1293729513739,,2.4574291694921993,,2.0800449241236767,,3.3707632061569828,,,
130730088,3.3810713750434975,,4.780533948721032,,3.254887265460954,,,,2.1321530611117456,1.666798747666357,4.2348079654283275,,1.8920933092563883,
32410012,5.326370860538216,,4.9680216872091245,4.626282880496985,3.152691978949884,,4.115531592911937,,2.408004591973788,,4.812881842360613,,2.1664350191128494,
82265010,4.9266750661714545,,6.8382162842332095,,2.932664111176501,,,,2.3481177811590097,,4.433956665163297,,2.1306661491284555,
33575406,,,5.092671492831006,,,,,,,,,,2.17423059769954,
10590045,6.159929233111448,,5.927444850652289,,3.2149148092956628,,3.871156601104869,,2.8477260012930743,,,,,
65310008,3.613389566768736,,5.413406750199127,,3.6456042453842845,1.3862943611198906,,,2.140334808451622,,,,,
53820028,3.950475997123817,,5.8701682710436165,,3.3260292901601343,,3.083903182671308,,2.6748969099214164,,4.753006873762804,,2.4372132113203637,
51620008,3.6213599207398253,,4.785625955854599,,2.6751643283945006,,3.3614950168334983,,2.1796121276781353,,3.8939064801939725,,2.1700724813227295,
93730160,5.908700996319853,,8.760085809950397,,,,5.396039309179163,,3.0042796497748236,,6.396368143766079,,,
97785768,4.970173433883158,,6.551867758499496,,,,,,2.619144006574388,,5.032806976216561,,,
81365003,5.825077613887598,,5.529758836156818,,3.3159839049305466,,4.572075257840353,,2.6757064582115233,,4.935791379434991,,2.503522430207495,
71315001,6.135882678251151,,,,,,,,2.8525857238110603,,5.823397774495748,,2.8620411514244726,
91870165,3.242542172966465,,5.007814911703298,,3.3312587245786203,,3.4691472351045554,,2.2233570970034924,,4.1122441575884485,,,
53700020,4.72754098488277,,5.623449250814631,,3.273537605626642,,,,2.5183540309984704,,3.7443265310321356,,2.27160904022273,
73355008,3.545455037986391,,4.3451080379878535,,3.238803209607501,,,,2.142195059303763,,,,,
66320012,6.109382214877855,,5.251291845099764,,4.010918303530651,,4.823736930382265,,2.4474429037995526,,,,,
55580040,,,,,3.3666988574562287,,2.1836301519225754,,2.7446089686637745,,4.303150526849124,,,
64350009,5.172126714143342,,6.348803403346822,,,,,,2.4706998061996512,,5.727981411085631,,,
150900535,4.242886736897908,,4.394011972762251,,3.5288366125837065,,3.447634575146407,,2.1693232015844153,1.551628543977497,5.670143575386497,,2.004288463135644,
10530090,3.116922195118734,5.5189131819568695,3.5980661572649244,9.82585553735402,3.4655286651902357,,2.4195606153198463,,1.9624307335305242,2.1789557385008873,3.6067564903940763,,,
91790145,2.8421594124054335,,3.8346112119095808,,2.7548325794393675,,3.6111882785854803,,1.9008217884703524,,3.4364928175555067,,,
73365010,3.2292267468515448,,6.183530871129723,,3.3283808781096234,,3.0292106517209,,2.635178975540832,,3.976813022832937,,,
95740132,2.849394898073568,,3.228609221213607,,3.2778887463150106,,2.397057464217163,,1.7961935198203234,,2.8703580160868776,,1.7075260036363702,
160670029,3.0728328964487996,,4.671148998451113,,3.115582857035567,1.3862943611198906,3.0366896618868524,,2.040673075321875,,3.993367331713215,,1.671098685366077,
91790142,2.798761232877878,2.2309701847169423,3.120778807412504,,2.8923326244437666,,2.6643698479437545,,1.8112571606927577,,2.958355426201387,,1.6024434538205095,
59740016,5.463270112618052,,8.579813142255885,,3.508001453966135,,,,,,5.820678079288714,,,
91880144,2.3509292147901286,,3.9209281467562964,,2.276464063048188,,,,2.0163541439025563,,3.9692681990108003,,,
84360049,5.353847965209604,,,,,,,,2.5433903258580495,,,,,
130730035,,,,,3.081908845264227,,,,1.9254950261548047,,3.046372207819528,,1.8665922754379265,
96760122,3.3850749887554135,,4.2831496486183775,,,,,,2.1864955513048163,,,,,
95760132,4.204899201251766,,,,,,4.1048300075420165,,,,4.756110435099783,,,
96730114,3.4841473082830174,,4.001990792539191,,3.131249545805188,,2.701455192827825,,2.2117112320087116,,4.301030902050959,,1.7520187385657122,
82155001,,,3.3938463003180885,,3.137605879396305,,3.4558314778914916,,,,,,,
95710165,3.241280878360895,,4.418908116939458,,3.5209926202567887,,4.467760726333784,,2.4163921488531983,,5.174029631539724,,,
91850158,3.3198819669848834,,5.339519384338157,,3.2854311705186956,,4.410659020019262,,2.22294142259225,,4.765623599615017,,,
120680468,5.2542383424184225,,7.2881645642847905,,3.7530141560756975,,2.4276795521191725,,2.1356490290692944,,4.2532996260219145,,2.4844948871030894,
53620008,4.185565057622796,,4.406608594730911,,3.3050417269268655,1.3862943611198906,4.100348215873144,,2.2268988820182516,,3.0111678701761573,,1.6012138193533452,
91835148,,,4.919624145892593,,,,,,,,,,,
55700016,2.9666120735023656,,,,,,,,1.771488427954813,,3.560814960618801,,,
64400003,2.751599457887689,,2.9884900435425887,,2.929378898561831,,2.1832043566595947,,1.8261708547606197,,3.1792237583671397,,1.679080852790071,
64310011,3.3346928102650737,,3.0013242490721574,,2.938803708422838,,,,2.422592717660411,,2.083476366347891,,1.8703332423831753,
66330015,,,8.295058626559912,,2.8238986156425177,,,,2.6541485497563975,,6.005588569615666,,2.5995995890439505,
55580024,3.401476616191586,,3.80439925526599,,2.6197410923771494,,,,2.044824907045921,,3.8840117968956314,,,
66350019,5.079902970137328,,8.97262194517692,,3.9820125860229845,,5.593240915287249,,3.0920428304344956,,6.57044614487899,,,
97755741,,,8.786333067190583,,,,5.793251601107334,,3.1576715931452988,,6.516409321527094,,,
150880065,4.15296219607796,,3.3835215713665185,,3.6858714541603463,,3.647637641335441,,2.2739374180461884,,4.6261519297149025,,,
66330028,3.065484192662543,,5.335895273330288,,2.841084092219923,,,,2.1964674190870515,,4.065374579830391,,,
91890145,,,4.150664471601268,,2.9292036802978125,,4.288221799471905,,1.9478303064877285,,5.470260946811211,,2.3265435953328675,
95725514,4.896212807834829,,6.226295102182159,,3.00977375470278,,3.862112952944864,,2.52584433740697,,4.583612654212041,,,
57660056,,,,,,,,,1.8463900369904633,,3.7702554447429537,,,
57660020,4.042416737287664,,4.908090220751372,,2.7165233752240328,,2.657954063087989,,2.256718221376989,1.9518847360927323,3.6617077858689857,,1.7966105279771396,
59700020,2.612395191325305,,,,3.1521929175367234,,,,1.8290793548491007,,3.515300310357754,,,
91730135,,,,,3.5129894575838945,,,,2.5170387008096182,,5.622061365287574,,2.3067125187461017,
96715604,5.672598804284873,,6.766081516208267,,3.7612761040021394,,,,2.038760664258488,,,,,
31580039,3.551972455155711,,5.276030661048819,,3.4287601142099104,,4.160284351962867,,2.3856573593415646,,,,,
53620004,3.191050836856937,,4.925747447241763,,2.7790085425680613,,3.8282140238302427,,2.124546649415086,,4.400953553161999,,,
