index,shopping_no_car,shopping_car,errands_no_car,errands_car,leisure_no_car,leisure_car,accompany_no_car,accompany_car
34600005,29975.173428488077,1247236.8436766546,20399.14850473483,942681.6127865778,28578.448183716737,1525076.474474305,4277.33189981292,560134.0752316033
34600006,72825.6626072457,4256842.126524605,150775.16248545036,3791279.541614809,166238.18832886286,6149803.700704751,10387.94577029253,2662275.3128655525
34600007,25812.668574897452,1438711.021215819,30568.734724887916,1093746.7072454074,17320.86138279513,1774798.5229811338,271.5387956929888,791735.8926048502
34600008,27603.167616495928,1613474.1865531465,57148.427264377744,1437011.6374028472,63009.38999280279,2330964.886301093,3937.3511757093956,1009084.2852829116
34600009,87880.23573141861,5136819.579217886,181943.51204359674,4575015.563369072,200603.06566233592,7421095.525550536,12535.349358670623,3212622.7719798777
34600010,40297.48163141105,1676737.714895489,27423.838401706307,1267305.2606739206,38419.77740295748,2050254.733746348,5750.2821151435,753022.9195044714
34610001,19654.82932216372,1095493.8457394706,23276.29403635026,832823.8047225017,13188.817467821511,1351404.7162231863,206.7608263053361,602860.3277583088
34610002,39604.080211666245,2314957.5436956873,81994.6076042524,2061775.1173886766,90403.7163427515,3344388.644456775,5649.176715903609,1447799.597854615
34610003,24635.90891097616,1025075.4126422849,16765.593220771934,774768.4396244581,23487.972403254567,1253425.4454626092,3515.4411805889845,460361.37499791186
34610004,36779.80091441495,1530370.5552526782,25029.934276032494,1156678.6136095673,35066.00677883191,1871282.2210767774,5248.3237868602555,687289.4270836391
34610005,16925.393068020487,943364.2815625713,20043.95048538024,717170.8296361293,11357.306445471573,1163737.198687417,178.04826482722552,519142.0309571917
34610006,36433.56089456547,1142440.6179150427,44042.46873975172,941655.2250344552,60264.95040567058,1639386.3385853893,11784.729024551303,586146.1267345028
34610007,135006.9288003901,4233387.991030443,163202.23155096528,3489364.662670266,223315.69214775888,6074852.670323087,43669.07964208377,2172002.583762634
34610008,15097.104021594381,841461.6211139181,17878.79337663524,639701.6939433529,10130.484776532408,1038029.7504332983,158.81540618633238,463064.0607189832
34610009,30319.25036858551,1261553.539383949,20633.304834633876,953502.4010494893,28906.49249102476,1542582.41645004,4326.430240323939,566563.7033740322
34620005,41443.055443735444,1724403.8900150694,28203.441241252553,1303332.1204198494,39511.971979053604,2108539.222912618,5913.750707668423,774429.7990845582
34620007,7334.910770077029,305198.26613667764,4991.661997377381,230673.74508700595,6993.132762848713,373185.4924709576,1046.6610941878475,137064.5434597792
34620014,3412.4336529662996,141987.93507352055,2322.2798365282188,107316.75888981568,3253.427659537233,173617.75394758125,486.9400123622271,63766.78263608933
34620019,54514.38590927211,3186502.2044731854,112864.27200248044,2838000.625358604,124439.2763069242,4603497.725994366,7776.001813816321,1992873.097289761
34625401,58606.42280859559,2438554.3582377587,39883.70993268748,1843098.499652137,55875.59389653625,2981776.7991139754,8362.891457865151,1095154.7793657193
34625402,38892.838123013295,1618291.9100668868,26467.929619647835,1223130.9838829765,37080.58476018237,1978789.3000336424,5549.845360351456,726774.9081465555
40110000,15547376.908315536,56329212.047663674,19995936.691732153,54915285.20831383,40561893.714347705,112545325.51594324,4659797.511391826,36034021.28959906
40120000,1642115.4574480176,14434997.801715393,1988213.3458940224,13214552.094996052,4010938.613364976,26085657.721979585,283852.006227113,9924609.12497769
51110000,17027823.354234457,61692970.980707526,21899982.21546687,60144407.734428786,44424263.022255175,123262073.95186436,5103510.988277574,39465239.2413438
51120000,13607621.60953672,49301345.662881404,17501160.60309898,48063826.20690485,35501223.433766365,98503703.39474969,4078421.82549563,31538267.173325997
51130000,15982098.550507333,57904238.35011558,20555044.925040875,56450776.57177469,41696048.57210248,115692215.76101948,4790090.540137406,37041571.888144754
51140000,3280326.5217409595,28835674.0785009,3971699.3953343574,26397684.47068242,8012340.576187857,52109292.604460634,567029.1087346727,19825620.898284025
51160000,3754941.6615289194,33007773.22562614,4546346.050543527,30217042.276100546,9171608.751899192,59648743.03105778,649069.9049548976,22694097.487934094
51170000,2471639.935032386,21726923.56496734,2992571.248743382,19889962.385663763,6037088.323352633,39262984.25899304,427241.550554738,14938084.981553862
51190000,3030474.281246874,26639350.716506142,3669187.4393091286,24387055.17352468,7402065.583349723,48140290.3049955,523840.26997006935,18315565.186514918
51200000,1612601.1373387212,14175552.496597249,1952478.4864052222,12977042.29088105,3938848.5994523335,25616810.998214778,278750.2340359708,9746230.62586201
51220000,2302044.664948196,20236098.21542026,2787231.4975995063,18525182.874316037,5622844.480546427,36568895.88255323,397925.7326920648,13913085.943029258
51240000,5133611.806017032,45126957.91188718,6215589.445351336,41311577.90300886,12539070.700168373,81549467.08642921,887383.4076159993,31026497.158286847
51540004,34658.913423228965,2025900.176360237,71756.34406705115,1804331.3948922895,79115.44873951128,2926791.2766147964,4943.79179272919,1267019.9799627578
51540008,159663.20148414842,5006530.30017312,193007.8034536337,4126626.2268013344,264099.76633626426,7184301.091111923,51644.349838000315,2568674.7283031475
51540012,174616.27140836604,5475411.025101056,211083.72297757212,4513100.567456447,288833.72028612136,7857138.3859515535,56481.04086724191,2809240.948119934
51540016,92253.67605160868,5392458.104516715,190998.0973544549,4802695.397905315,210586.26072797843,7790413.132874858,13159.182486297052,3372501.8829949885
51540020,49032.987945884684,2040213.3541465655,33368.65440079041,1542025.9791605426,46748.24346378945,2494699.7076714733,6996.802336587967,916259.8316381378
51540024,56444.8100319835,2348611.822853109,38412.6572248511,1775118.4886827874,53814.703777683484,2871798.2930546533,8054.438353948866,1054761.58609446
51540028,65367.31155387826,2049711.0348112306,79018.84155777714,1689471.7112415452,108124.4240810427,2941306.7216130253,21143.583959721658,1051634.6890503473
51540032,74685.10943855437,4365531.4445502525,154624.88232439797,3888081.719279577,170482.72331095644,6306825.725565916,10653.179647401874,2730250.7931749704
51540036,270815.5614535141,8491914.865618074,327373.5974935634,6999450.018111733,447957.4869804807,12185779.287619593,87597.47685923931,4356903.045101056
51540040,31716.33810237764,1767761.6341021492,37560.17410920826,1343899.8089137091,21282.351890396476,2180716.4127622056,333.64300274193914,972815.4679080072
51540044,56184.14779083521,3284103.9627577113,116321.27616820208,2924927.8682328565,128250.81993308582,4744501.699468832,8014.178786795257,2053914.2972802587
51540048,18903.87331573278,1053638.0926325987,22386.97200116274,801003.9385611718,12684.909673312533,1299771.3251551439,198.8610739409882,579826.7222892185
51540052,84039.25289819701,2635203.7421754138,101590.2941629026,2172063.3299772614,139009.78338888922,3781480.583380949,27183.173933973532,1352030.4183961104
51540056,22187.795882210477,1296932.1640847735,45936.67135410929,1155089.2033130706,50647.79170443546,1873660.7995287045,3164.8956169441085,811115.4654737303
51540060,41931.69763944382,1314844.7032136926,50688.85492236899,1083759.0728782408,69359.44817415834,1886783.794280487,13563.14568455954,674600.6032703882
51540064,45450.53980487025,1891151.287076499,30930.67378948854,1429362.4778349353,43332.723322994134,2312431.9588652933,6485.601967737943,849316.0562728483
51580004,226949.4300016672,7116412.46917607,274346.31507138355,5865693.918804916,375398.28136002464,10211952.55031938,73408.62296128082,3651181.111421993
51580008,156528.79803410487,4908245.374781791,189218.80060634675,4045615.00216038,258915.1326131188,7043263.595202958,50630.501770300405,2518248.187587487
51580012,136036.21310164203,4265663.073790962,164446.47506022287,3515967.358550711,225018.23688522744,6121166.963534118,44002.00994814364,2188561.794327677
51580016,285892.7661678324,8964688.062838737,345599.57653620624,7389132.72409916,472896.77295897726,12864202.225861557,92474.32028720168,4599466.355639255
51580020,305743.9880181082,9587159.256983817,369596.5945690238,7902203.813491868,505732.78653889825,13757439.699951665,98895.35804930105,4918834.446838435
51580024,200420.79090055614,6284558.702951446,242277.3454282566,5180039.510911429,331517.11573954136,9018254.008211989,64827.72075132573,3224386.181833511
51580026,213506.66669034184,6694890.157142965,258096.11969168248,5518254.689692969,353162.5337586138,9607073.916874828,69060.45278314214,3434912.8287157216
51580028,449466.21354015404,14093831.240232721,543334.2548290296,11616822.458868416,743464.4981973834,20224451.08414704,145383.47068490685,7231049.441666889
51580032,421872.084157345,13228567.086828867,509977.27431702294,10903629.581872558,697820.8993310783,18982809.10283627,136457.9270525983,6787112.816719619
51580036,108633.45818690496,3406399.8151717265,131320.83630621881,2807720.7114421725,179691.19156307486,4888136.1824686155,35138.367930529676,1747704.0175759178
51620004,333612.248395723,10461019.286700774,403284.9565181695,8622481.830596589,551829.8269684487,15011416.643775925,107909.57156211797,5367181.313795491
51620008,330720.94224296004,10370357.119549368,399789.82022834534,8547753.654731417,547047.3018013887,14881317.699529866,106974.35527524629,5320665.742409263
51620012,121631.405167036,3813974.1014892315,147033.31841056238,3143663.2981133237,201191.16606186106,5472999.593721467,39342.65867991886,1956816.0585304613
51620016,225589.11959348,7073757.460301617,272701.91284558084,5830535.582038297,373148.1845461843,10150743.208035456,72968.61959196551,3629296.32559985
51620020,173188.7213222076,5430647.593734709,209358.03851247113,4476204.366134824,286472.401956768,7792903.486824699,56019.288281952846,2786274.404823693
51620022,292125.36708747345,9160122.609202683,353133.81487115804,7550219.400159142,483206.1518969149,13144648.071687138,94490.30530630793,4699736.95227683
51620024,2214065.6725204834,19462719.853666812,2680709.750843082,17817191.86587133,5407951.954997914,35171314.56585303,382717.9022114625,13381358.952034744
51620028,69086.18297397942,2166323.0172474766,83514.37463896419,1785588.9893221492,114275.8294390321,3108643.288541318,22346.482904731936,1111464.1985793235
51660004,82415.15606104574,2584277.2296789167,99627.0154598529,2130087.216879473,136323.3560141901,3708401.7488670633,26657.846717376557,1325901.8147909667
51660008,76337.72362903063,2393708.2736808793,92280.3515232816,1973010.9974848845,126270.64211205169,3434937.9572944012,24692.052196671306,1228127.5815551572
51660012,178635.1352378773,5601429.8155780565,215941.89989562822,4616971.395090145,295481.34471332264,8037973.591102156,57780.974775827424,2873896.760225657
51660016,219501.34259562317,6882864.131612519,265342.7439491175,5673191.998866016,363078.3596416593,9876813.946179265,70999.47903803353,3531355.6681372565
51660020,77315.28510107393,2424361.4929860956,93462.07023307904,1998276.8744768652,127887.63183758715,3478924.899087791,25008.252336597514,1243854.670986279
51660024,98335.44289146489,3083486.8012210093,118872.14873369673,2541560.0707488735,162657.18868719606,4424760.515216556,31807.39185331763,1582028.699812091
51660028,151284.10315234886,4743788.420414124,182878.78594108435,3910061.5668700715,250239.8544031032,6807270.161454295,48934.06292434711,2433871.1046078186
51660032,400210.56328476686,12549330.671748202,483791.88830309897,10343769.83138359,661990.460333499,18008114.329128772,129451.3334758208,6438620.485833176
51660036,260077.90210980063,8155216.012297287,314393.44912562973,6721926.416866483,430196.2665031706,11702621.133317593,84124.29436989114,4184154.697698894
51700004,36109.43073999865,2012617.789777349,42762.70801505525,1530046.0259574896,24230.212488273995,2482771.7505102535,379.8565540733743,1107562.059902186
51700008,348291.1873251348,10921304.135315608,421029.49460496893,9001871.031142838,576110.3393550605,15671918.976102063,112657.59271085117,5603337.291602491
51700012,72032.1917611269,4210461.770987798,149132.3941058994,3749971.7158009643,164426.94279771086,6082798.612509685,10274.76407273294,2633268.534630068
51700016,39269.22255167347,2188733.920157802,46504.701501575044,1663934.2320363163,26350.501439015614,2700029.172927324,413.096281329515,1204480.3844528974
51700020,194658.8677267137,6103883.114030754,235312.0827683924,5031117.886736474,321986.2874101948,8758987.060286928,62963.98024403582,3131687.8875146247
51700024,1496496.0534790722,13154932.038589614,1811902.6966768645,12042712.934075894,3655256.8690728117,23772435.52290481,258680.59713117857,9044515.30523496
51700028,142403.29337722552,4465314.465138693,172143.2778737712,3680529.763720702,235550.05885419116,6407663.923045562,46061.4933991974,2290995.905913449
51700032,159994.2275910837,5016910.226287055,193407.9621701789,4135181.8676875075,264647.318412636,7199196.140184816,51751.42290125574,2574000.3035602467
51700036,54813.48053952155,2280733.8420291124,37302.480743094435,1723815.2219774546,52259.387826564256,2788799.532863817,7821.654457173092,1024277.5844309438
51700040,23216.36920125335,1357054.8471880413,48066.18592019383,1208636.3849236104,52995.702578151,1960519.2471889756,3311.612632299134,848716.8446678766
51700044,186445.28244838183,5846331.197328726,225383.1446141156,4818831.047248297,308400.1515152197,8389403.655165749,60307.22986201034,2999547.051447846
51700048,722816.9574224077,8788451.277600683,753984.7310735423,8958963.337180723,784995.9703641864,14328408.563450621,108386.80378769999,5023362.282609247
51700052,57495.91272499118,3360779.904066034,119037.09864079302,2993217.91023487,131245.16860579836,4855274.421030373,8201.29061676751,2101868.2639927934
53140000,4780408.832636546,42022131.073322415,5787944.201346462,38469256.99879091,11676357.035388222,75938697.25401595,826329.617430478,28891810.80801712
